id,idx,count,awf,nwf,acl,ncl,p_awf,p_acl,p_nwf,p_ncl,p_awf_nwf,p_awf_ncl,p_acl_nwf,p_acl_ncl,ic_awf_nwf,ic_awf_ncl,ic_acl_nwf,ic_acl_ncl,pmi_awf_nwf,pmi_awf_ncl,pmi_acl_nwf,pmi_acl_ncl,vd_awf_nwf,vd_awf_nct,vd_act_nwf,vd_act_nct,s_awf,s_acl
1110,0,1,former,bioweaponeer,82.0,None,-8.841480376912713,-5.871615198299855,None,None,None,None,None,None,9.864548515060894,6.480729160183378,10.94241523085887,6.831198579678972,None,None,None,None,None,None,None,None,0.272592592592593,0.34209800647853933
1110,1,1,russian,bioweaponeer,22.0,None,-13.789730537257638,-10.120695386917127,None,None,None,None,None,None,7.95046542364228,5.558476826552498,10.741905895828019,7.248693518133992,None,None,None,None,None,None,None,None,0.273125,0.1943782815481265
1111,0,1,free,travel,53.0,686.0,-6.829859561950629,-3.6108899305483,-12.027283872187603,-8.551847660672443,-5.8080804413290625,-4.565510138054984,-4.565510138054984,-3.1263596052372606,10.104264873491958,6.567599515596291,11.365433967853868,6.9750043224043585,1.0217791206215665,2.264349423895645,-0.9546202075066841,0.48453032531103934,0.5551374118868653,0.6887968182263356,0.44877368143925933,0.553897499011351,0.455,0.4689695779805115
1111,1,1,international,travel,127.0,686.0,-8.519966840405152,-4.76527776174866,-12.027283872187603,-8.551847660672443,-4.548436624696042,-3.3486488226917643,-3.3486488226917643,-4.685921889281742,9.517343752813877,6.25633060747334,10.79822748247065,6.594047190362323,3.9715302157091097,5.1713180177133875,1.4166289390568956,0.07935587246691789,0.516935968854107,0.6626074076117772,0.5129313204018586,0.6373543372777322,0.18304347826086997,0.3737082119127675
1112,0,1,fresh,croissants,110.0,421.0,-9.106309403006392,-7.581620307791817,-18.55884667831925,-11.832838537125665,-2.2563397532597858,-1.9027027986450853,-1.9027027986450853,-2.4692902586248993,9.258684654866338,6.4021897039556865,10.524303084901636,6.8092103034839475,6.8499696497466065,7.2036066043613065,5.678917509146732,5.112330049166918,0.6470659991857444,0.6301085979809236,0.5772861881488716,0.42969822666928437,0.4784,0.5850910714285715
1112,1,1,parisian,croissants,45.0,421.0,-19.663174649773016,-10.412541566786766,-18.55884667831925,-11.832838537125665,None,None,None,-9.064822001056243,5.153055907333277,4.93418371977919,11.096094321331316,7.382510108311862,None,None,None,1.3477195657305234,0.7697252344578893,0.9070896647442692,0.8847534969152095,0.8668653421558781,0.18708333333333302,0.5538373316498314
1113,0,1,full,balance,53.0,233.0,-7.242484095022568,-3.6108899305483,-11.439664251343252,-7.0580630551607335,-6.930737337562887,-5.140305718541751,-5.140305718541751,-4.2291153991238595,10.042692356814484,6.573252250756131,11.365433967853868,6.9750043224043585,0.31174675745968106,2.1021783764808166,-1.5294157879934511,-0.6182254685755595,0.5189021303597959,0.406123975578191,0.4455071354521657,0.28901050334451817,0.41277777777777797,0.4689695779805115
1113,1,1,internal,balance,62.0,233.0,-9.860658284651793,-2.926321710910842,-11.439664251343252,-7.0580630551607335,-8.960484680956938,-4.675082462094689,-4.675082462094689,-2.7272729732538226,10.182791454229598,6.846267620129134,11.553351739579965,7.0088477609901,0.9001736036948547,5.185575822557103,-1.7487607511838474,0.19904873765701936,0.5719496574049471,0.40818230623818963,0.44489970096181775,0.1565254380787665,0.333529411764706,0.513775111241064
1114,0,1,full,reconciliation,53.0,252.0,-7.242484095022568,-3.6108899305483,-16.453729972505037,-11.476461995416019,-4.83094174237522,-4.361456459074,-4.361456459074,-4.750438169289504,10.042692356814484,6.573252250756131,11.365433967853868,6.9750043224043585,2.4115423526473476,2.881027635948568,-0.7505665285256997,-1.1395482387412041,0.7501294188911143,0.754810756092112,0.791466340852283,0.8237432599498566,0.41277777777777797,0.4689695779805115
1114,1,1,substantive,reconciliation,59.0,252.0,-14.035276033901267,-8.103698691426219,-16.453729972505037,-11.476461995416019,None,None,None,-6.908748541829102,8.048836514444936,5.3837475634492415,10.400741821662118,6.392281844550235,None,None,None,1.1949501495971173,0.70666975790045,0.7722178542566897,0.6331943972930875,0.6735023993707259,0.5642105263157889,0.4973325358851669
1115,0,1,fundamental,right,36.0,32.0,-11.106956013179712,-4.049072114602912,-11.413714293657156,-4.018658061151658,-5.14094458769866,-3.752814961883333,-3.752814961883333,-3.8354122218709463,8.770807074118787,5.619277754633718,11.204401265124075,6.6940137524784555,5.966011425481052,7.354141051296379,0.296257152719579,0.2136598927319655,0.5881452060014152,0.5450960563178662,0.3097287164196548,0.14934643499721756,0.5173333333333329,0.5203088092154123
1115,1,1,human,right,36.0,32.0,-8.371226969648985,-4.049072114602912,-11.413714293657156,-4.018658061151658,-6.34257844886831,-3.752814961883333,-3.752814961883333,-3.8354122218709463,8.152916002937534,5.619457866035062,11.204401265124075,6.6940137524784555,2.028648520780675,4.618412007765652,0.296257152719579,0.2136598927319655,0.4832357353786213,0.42055502259332844,0.3097287164196548,0.14934643499721756,0.159375,0.5203088092154123
1116,0,1,fundamentalist,party,8.0,262.0,-14.88838759017184,-8.42610485608546,-10.364719759223068,-7.615355656895251,-12.62039167379828,-4.398804552533475,-4.398804552533475,-4.859992718210059,7.721422572030049,5.437739834504187,10.751236132783644,6.88961362598719,2.2679959163735592,10.489583037638365,4.027300303551986,3.566112137875402,0.7851347992285744,0.5980901085589398,0.5533813203226103,0.35467554860469397,0.4529411764705879,0.46945792748917736
1116,1,1,religious,party,126.0,262.0,-9.788615878523219,-7.2833634387902535,-10.364719759223068,-7.615355656895251,-10.096829717741267,-9.160960055160983,-9.160960055160983,-5.917526482106178,9.319376106016474,6.344809580905115,10.769798219052067,6.8152712866637275,-0.30821383921804824,0.627655823362236,-1.8775966163707292,1.3658369566840758,0.5827955813987182,0.4560916175126599,0.7405037242181167,0.5726131029654036,0.598421052631579,0.5487688933873145
1117,0,1,funny,woman,116.0,255.0,-10.323714316224436,-8.684538444932487,-9.632516201887043,-6.251432747192435,-9.99504322651622,-8.33022741810585,-8.33022741810585,-8.244846285782476,9.117345172527775,5.820780641291202,10.732550444359864,6.701138776892486,0.3286710897082159,1.9934868981185865,0.35431102682663784,0.43969215915001136,0.539427770517284,0.46818190574742347,0.6464753518610236,0.5751666025613422,0.830952380952381,0.830952380952381
1117,1,1,young,woman,10.0,255.0,-7.801748440089118,-6.30976929478714,-9.632516201887043,-6.251432747192435,-2.681275317951003,-2.5545285107712408,-2.5545285107712408,-2.9686117726231274,7.869877192813439,4.670419560995116,10.4291182495782,6.455277892146588,5.120473122138115,5.247219929317877,3.755240784015899,3.3411575221640124,0.36381420115898166,0.2117056140196394,0.4955365061947352,0.40965610804026154,0.5685,0.5385389194139196
1118,0,1,gay,male,43.0,255.0,-10.305017983567913,-7.892624298564686,-12.663465142029967,-6.251432747192435,-5.0928276004955,-2.4855959359333113,-2.4855959359333113,-5.356208944056854,8.05796010437037,5.427190954583199,10.422414960275855,7.081512805543975,5.212190383072413,7.8194220476346015,5.407028362631375,2.5364153545078327,0.4491129984497195,0.24969595909900788,0.1805819914725303,0.14616669996499232,0.3945,0.2826011904761903
1118,1,1,black,male,101.0,255.0,-8.172712320366122,-5.608298489304898,-12.663465142029967,-6.251432747192435,-4.560095058546902,-2.652761306725134,-2.652761306725134,-4.6211696747855,10.506564018033231,6.970808784472057,11.292270480812979,7.3196710846925965,3.61261726181922,5.519951013640988,2.9555371825797643,0.9871288145193988,0.5142216936747244,0.38184658418028294,0.6432430742235817,0.5307441936145525,0.250833333333333,0.37942436401317975
1119,0,1,good,school,131.0,961.0,-5.495701619847837,-3.1870673414481447,-8.683436626987739,-7.0308986644484674,-7.104458112923558,-5.2288722714894025,-5.2288722714894025,-3.9869083805981127,10.010281653890415,6.195206749080807,10.981056842919148,6.65889117329594,-1.6087564930757212,0.2668293483584341,-2.0418049300412577,-0.799841039149968,0.494916746001124,0.5170026335693081,0.47898966084647865,0.4808424616132677,0.7864285714285709,0.7173174493326742
1119,1,1,high,school,192.0,961.0,-6.8782638047807545,-5.543465858839397,-8.683436626987739,-7.0308986644484674,-1.0470152213676343,-1.0398002586875605,-1.0398002586875605,-2.399306162671058,8.336066986573021,5.845681743924388,9.692837877537752,6.33685307461549,5.83124858341312,5.838463546093194,4.5036656001518365,3.144159696168339,0.3051530933216814,0.4661772122470902,0.44487407151971037,0.4600591709255307,0.40736842105263205,0.30349902534113105
1120,0,1,good,care,131.0,860.0,-5.495701619847837,-3.1870673414481447,-9.520565682687408,-5.817460231470195,-4.121915451655532,-2.7738929509854566,-2.7738929509854566,-3.169006613836731,10.010281653890415,6.195206749080807,10.981056842919148,6.65889117329594,1.3737861681923045,2.72180866886238,0.4131743904626881,0.01806072761141353,0.4507376186942951,0.4029259514948603,0.43439850543760006,0.31335943780854036,0.7864285714285709,0.7173174493326742
1120,1,1,medical,care,195.0,860.0,-8.175070916201568,-7.468584615033884,-9.520565682687408,-5.817460231470195,-3.156491191267304,-2.275184459868143,-2.275184459868143,-4.76685040585462,8.50583160565271,5.895283312649893,9.044502748179255,6.132042813580342,5.018579724934264,5.899886456333425,5.193400155165741,2.701734209179264,0.32481133984273103,0.36591630100688044,0.3258035090722058,0.49844829020207815,0.2332,0.2332
1121,0,1,good,blanket,131.0,473.0,-5.495701619847837,-3.1870673414481447,-14.061783947602155,-10.760669426101678,-6.753402483976879,-3.9121002299959384,-3.9121002299959384,-3.669865101652932,10.010281653890415,6.195206749080807,10.981056842919148,6.65889117329594,-1.2577008641290428,1.5836013898518981,-0.7250328885477937,-0.48279776020478726,0.6850780004018046,0.8499457381817017,0.6337874925961791,0.840788196361322,0.7864285714285709,0.7173174493326742
1121,1,1,warm,blanket,58.0,473.0,-9.726352705280636,-6.967450438864782,-14.061783947602155,-10.760669426101678,-3.946047561919276,-2.0967789981282774,-2.0967789981282774,-3.9848554240814456,8.803773310852902,6.321595424844941,10.988972353359054,7.189606037095612,5.78030514336136,7.629573707152359,4.870671440736505,2.9825950147833367,0.48544718538597,0.7834916609450623,0.5544616347310302,0.7946196697528842,0.7021428571428571,0.5506272727272726
1122,0,1,great,trotters,131.0,584.0,-5.72977905465224,-3.1870673414481447,-21.98511143302135,-9.908600024515913,None,None,None,-3.4205454924293917,10.148676851640383,6.3140576732456,10.981056842919148,6.65889117329594,None,None,None,-0.2334781509812469,0.938677981539464,0.7555519891937907,0.9691280049171391,0.7664956518206402,0.6568,0.7173174493326742
1122,1,1,big,trotters,53.0,584.0,-6.977785241697679,-3.6108899305483,-21.98511143302135,-9.908600024515913,None,-1.4150374992788437,-1.4150374992788437,-3.3005016396635214,10.276652112453649,6.7078717164994055,11.365433967853868,6.9750043224043585,None,5.562747742418835,2.195852431269456,0.3103882908847786,0.928880015081401,0.7677381120586033,0.917400239604414,0.7089700090360569,0.644117647058824,0.4689695779805115
1123,0,1,great,change,131.0,833.0,-5.72977905465224,-3.1870673414481447,-10.269310275345573,-4.587361020405796,-6.281172930039049,-3.5081766894490167,-3.5081766894490167,-2.9874352346379163,10.148676851640383,6.3140576732456,10.981056842919148,6.65889117329594,-0.5513938753868093,2.221602365203223,-0.321109348000872,0.19963210681022847,0.45950067647441384,0.3488563017330911,0.3835768722194437,0.22709391564664938,0.6568,0.7173174493326742
1123,1,1,cultural,change,126.0,833.0,-10.135062450383423,-7.2833634387902535,-10.269310275345573,-4.587361020405796,-7.050465240490598,-6.482181480916072,-6.482181480916072,-7.341124643913251,9.336788259476688,6.2231619234231585,10.769798219052067,6.8152712866637275,3.0845972098928245,3.6528809694673505,0.8011819578741814,-0.05776120512299787,0.5060814120398777,0.4695204702559638,0.5834258104282242,0.4774169028342068,0.502692307692308,0.5487688933873145
1124,0,1,great,design,131.0,721.0,-5.72977905465224,-3.1870673414481447,-9.41149382865287,-6.164087497852401,-5.766262682310871,-2.70094272409787,-2.70094272409787,-3.052463843251243,10.148676851640383,6.3140576732456,10.981056842919148,6.65889117329594,-0.036483627658631335,3.0288363305543697,0.4861246173502747,0.13460349819690176,0.503193786193888,0.40506878511723665,0.3981731424646383,0.27153791930373916,0.6568,0.7173174493326742
1124,1,1,graphic,design,62.0,721.0,-10.955384154244191,-2.926321710910842,-9.41149382865287,-6.164087497852401,-4.111115331771212,-2.61271065060276,-2.61271065060276,-2.4562514486566274,7.224928471617173,5.160539175494419,11.553351739579965,7.0088477609901,6.844268822472979,8.342673503641432,0.31361106030808195,0.47007026225421455,0.35266535316365155,0.35701789527043293,0.32314496248795743,0.12453177670759352,0.6328571428571429,0.513775111241064
1125,0,1,great,night,131.0,340.0,-5.72977905465224,-3.1870673414481447,-9.175016826011793,-5.7215424016276994,-5.5177729742075154,-3.3366425180573227,-3.3366425180573227,-3.6420727887929374,10.148676851640383,6.3140576732456,10.981056842919148,6.65889117329594,0.21200608044472435,2.393136536594917,-0.14957517660917796,-0.45500544734479265,0.4352576496445274,0.3730216639870302,0.39879173164579607,0.32071224398743325,0.6568,0.7173174493326742
1125,1,1,out,night,4.0,340.0,-15.889705721867822,-4.025178737373114,-9.175016826011793,-5.7215424016276994,None,-5.559796189103222,-5.559796189103222,-4.814948410073995,7.638007166012946,5.890125290990455,10.807144563510532,6.503130785772407,None,10.3299095327646,-1.5346174517301083,-0.7897696727008814,0.36639508586846325,0.2994653732086482,0.3223144724836944,0.2188333624466524,0.263809523809524,0.4268183830226921
1126,0,1,greater,mind,192.0,626.0,-9.41021361337933,-5.543465858839397,-11.24301256324304,-6.212850693973215,-10.934743947720703,-8.041659151637216,-8.041659151637216,-6.852664446855777,9.51173716016386,6.066272591822059,9.692837877537752,6.33685307461549,-1.5245303343413728,1.3685544617421144,-2.4981932927978185,-1.30919858801638,0.5499504354023788,0.4117743987833705,0.4698313157913383,0.4053222190479858,None,0.30349902534113105
1126,1,1,universal,mind,11.0,626.0,-11.486502815890118,-5.333220301967762,-11.24301256324304,-6.212850693973215,-7.719731056749852,-5.489433437328058,-5.489433437328058,-4.830033110095067,9.616003374331694,6.621368059881775,11.961260669217852,7.592975745859972,3.7667717591402656,5.99706937856206,-0.15621313536029646,0.5031871918726951,0.5993763033604018,0.4650836053544265,0.2991822049212456,0.24478985455342017,0.36846153846153795,0.4826139901120551
1127,0,1,handsome,man,54.0,255.0,-12.657550100579138,-5.355953555027005,-8.528019173129948,-6.251432747192435,-7.340748298653933,-5.350529319446518,-5.350529319446518,-4.146557738683655,8.612852650816462,6.063021135619925,11.45290997791871,7.2034591319764445,5.316801801925205,7.30702078113262,0.005424235580487213,1.20939581634335,0.45099486190177285,0.49450794001369425,0.5346186502938399,0.4267400668461737,0.9190909090909091,0.7609627748929781
1127,1,1,young,man,10.0,255.0,-7.801748440089118,-6.30976929478714,-8.528019173129948,-6.251432747192435,-3.049824495646669,-2.8524232121601205,-2.8524232121601205,-2.9686117726231274,7.869877192813439,4.670419560995116,10.4291182495782,6.455277892146588,4.751923944442449,4.949325227928997,3.4573460826270193,3.3411575221640124,0.3751384719496158,0.2117056140196394,0.4969738438387171,0.40965610804026154,0.5685,0.5385389194139196
1128,0,1,hard,times,4.0,758.0,-8.296360691487596,-4.025178737373114,-9.374461425351337,-3.92431334337861,-4.744143795443809,-3.7511152212873577,-3.7511152212873577,-3.4230460164049497,7.667162671188582,5.082638281913257,10.807144563510532,6.503130785772407,3.552216896043787,4.545245470200238,0.2740635160857563,0.6021327209681644,0.448531669359828,0.31094524737615503,0.3027196759920431,0.07108886092464028,0.44,0.4268183830226921
1128,1,1,economic,times,127.0,758.0,-8.939428391798009,-4.76527776174866,-9.374461425351337,-3.92431334337861,-4.821931674979552,-4.512617924709484,-4.512617924709484,-5.62042747085591,8.505619575562582,5.472146730069615,10.79822748247065,6.594047190362323,4.117496716818456,4.426810467088525,0.25265983703917616,-0.8551497091072502,0.532632106621179,0.4583206869573715,0.4912602872542413,0.29584078804058,0.3275,0.3737082119127675
